IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,MNG,Mongolia,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,70.1,,,69.71,,70.59,70.1 [69.7-70.6],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,70.18,,,69.46,,71.02,70.2 [69.5-71.0],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,UZB,Uzbekistan,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,70.16,,,69.61,,70.73,70.2 [69.6-70.7],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,DOM,Dominican Republic,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,70.16,,,69.57,,70.85,70.2 [69.6-70.8],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,70.23,,,69.56,,71.02,70.2 [69.6-71.0],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,TON,Tonga,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,70.21,,,69.58,,71,70.2 [69.6-71.0],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,TJK,Tajikistan,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,70.17,,,69.66,,70.86,70.2 [69.7-70.9],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,PRY,Paraguay,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,70.27,,,69.61,,70.96,70.3 [69.6-71.0],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,WSM,Samoa,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,70.27,,,69.61,,71,70.3 [69.6-71.0],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,70.28,,,70.04,,70.58,70.3 [70.0-70.6],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,BHS,Bahamas,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,70.43,,,69.86,,71.17,70.4 [69.9-71.2],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,GRD,Grenada,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,70.52,,,69.67,,71.42,70.5 [69.7-71.4],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,70.51,,,69.81,,71.39,70.5 [69.8-71.4],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,HND,Honduras,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,70.53,,,69.97,,71.05,70.5 [70.0-71.0],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,AZE,Azerbaijan,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,70.5,,,70.15,,70.96,70.5 [70.2-71.0],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,70.56,,,69.77,,71.28,70.6 [69.8-71.3],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,MYS,Malaysia,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,70.64,,,70.43,,70.9,70.6 [70.4-70.9],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,MEX,Mexico,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,70.83,,,70.67,,71.06,70.8 [70.7-71.1],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,UKR,Ukraine,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,70.91,,,69.86,,71.92,70.9 [69.9-71.9],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,70.9,,,70.53,,71.26,70.9 [70.5-71.3],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,MKD,North Macedonia,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,70.85,,,70.56,,71.31,70.9 [70.6-71.3],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,HUN,Hungary,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,70.94,,,70.91,,71.04,70.9 [70.9-71.0],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,ECU,Ecuador,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,70.95,,,70.31,,71.49,71.0 [70.3-71.5],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,LCA,Saint Lucia,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,71.11,,,70.34,,71.99,71.1 [70.3-72.0],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,71.15,,,70.47,,71.89,71.1 [70.5-71.9],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,CUB,Cuba,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,71.13,,,70.82,,71.57,71.1 [70.8-71.6],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,PSE,"occupied Palestinian territory, including east Jerusalem",Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,71.14,,,70.78,,71.63,71.1 [70.8-71.6],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,SVK,Slovakia,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,71.13,,,71.08,,71.26,71.1 [71.1-71.3],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,71.22,,,70.48,,71.9,71.2 [70.5-71.9],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,71.18,,,70.73,,71.74,71.2 [70.7-71.7],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,71.25,,,70.73,,71.89,71.2 [70.7-71.9],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,GEO,Georgia,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,71.24,,,71.08,,71.41,71.2 [71.1-71.4],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,URY,Uruguay,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,71.25,,,71.12,,71.41,71.2 [71.1-71.4],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,BGR,Bulgaria,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,71.31,,,71.18,,71.5,71.3 [71.2-71.5],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,BLZ,Belize,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,71.36,,,70.96,,71.77,71.4 [71.0-71.8],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,71.45,,,70.83,,72.23,71.5 [70.8-72.2],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,71.47,,,70.86,,72.21,71.5 [70.9-72.2],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,71.51,,,70.89,,72.2,71.5 [70.9-72.2],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,71.54,,,70.99,,72.16,71.5 [71.0-72.2],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,WSM,Samoa,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,71.58,,,70.95,,72.29,71.6 [70.9-72.3],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,71.65,,,70.87,,72.38,71.6 [70.9-72.4],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,COL,Colombia,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,71.55,,,71.09,,72.02,71.6 [71.1-72.0],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,ARG,Argentina,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,71.59,,,71.42,,71.79,71.6 [71.4-71.8],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,MNE,Montenegro,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,71.62,,,71.44,,71.89,71.6 [71.4-71.9],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,POL,Poland,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,71.55,,,71.53,,71.63,71.6 [71.5-71.6],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,71.71,,,70.8,,72.67,71.7 [70.8-72.7],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,71.71,,,71.17,,72.18,71.7 [71.2-72.2],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,PER,Peru,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,71.67,,,71.18,,72.25,71.7 [71.2-72.2],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,SLV,El Salvador,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,71.67,,,71.16,,72.27,71.7 [71.2-72.3],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,SEAR,South-East Asia,Country,THA,Thailand,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,71.76,,,70.85,,72.81,71.8 [70.8-72.8],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,TJK,Tajikistan,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,71.81,,,71.17,,72.52,71.8 [71.2-72.5],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,71.79,,,71.26,,72.48,71.8 [71.3-72.5],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,GTM,Guatemala,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,71.9,,,71.49,,72.36,71.9 [71.5-72.4],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,72.18,,,71.55,,72.84,72.2 [71.6-72.8],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,72.19,,,71.72,,72.73,72.2 [71.7-72.7],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,UZB,Uzbekistan,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,72.19,,,71.76,,72.72,72.2 [71.8-72.7],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,NIC,Nicaragua,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,72.26,,,71.76,,72.8,72.3 [71.8-72.8],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,72.44,,,71.82,,73.29,72.4 [71.8-73.3],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,BRA,Brazil,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,72.39,,,72.23,,72.61,72.4 [72.2-72.6],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,TKM,Turkmenistan,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,72.5,,,71.83,,73.23,72.5 [71.8-73.2],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,TUR,Türkiye,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,72.54,,,72.08,,73.08,72.5 [72.1-73.1],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,72.48,,,72.17,,72.88,72.5 [72.2-72.9],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,72.64,,,71.84,,73.39,72.6 [71.8-73.4],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,72.56,,,72.1,,73.23,72.6 [72.1-73.2],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,72.62,,,72.09,,73.21,72.6 [72.1-73.2],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,72.56,,,72.18,,73.04,72.6 [72.2-73.0],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,SYC,Seychelles,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,72.57,,,72.25,,73.02,72.6 [72.2-73.0],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,SUR,Suriname,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,72.7,,,71.91,,73.75,72.7 [71.9-73.7],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,TON,Tonga,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,72.72,,,72.07,,73.52,72.7 [72.1-73.5],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,GRD,Grenada,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,72.77,,,72.04,,73.54,72.8 [72.0-73.5],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,JAM,Jamaica,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,72.77,,,72.25,,73.61,72.8 [72.2-73.6],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,72.81,,,72.37,,73.36,72.8 [72.4-73.4],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,MYS,Malaysia,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,72.81,,,72.63,,73.04,72.8 [72.6-73.0],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,ROU,Romania,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,72.76,,,72.73,,72.87,72.8 [72.7-72.9],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,EST,Estonia,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,72.83,,,72.71,,73.01,72.8 [72.7-73.0],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,SRB,Serbia,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,72.81,,,72.77,,72.92,72.8 [72.8-72.9],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,AZE,Azerbaijan,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,72.91,,,72.51,,73.38,72.9 [72.5-73.4],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,MKD,North Macedonia,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,73,,,72.64,,73.42,73.0 [72.6-73.4],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,ARM,Armenia,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,72.98,,,72.71,,73.38,73.0 [72.7-73.4],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,73.1,,,72.42,,73.83,73.1 [72.4-73.8],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,BLR,Belarus,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,73.12,,,72.67,,73.71,73.1 [72.7-73.7],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,73.08,,,72.89,,73.31,73.1 [72.9-73.3],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,CPV,Cabo Verde,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,73.16,,,72.6,,73.79,73.2 [72.6-73.8],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,PRY,Paraguay,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,73.16,,,72.65,,73.74,73.2 [72.7-73.7],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,LVA,Latvia,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,73.2,,,73.12,,73.34,73.2 [73.1-73.3],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,DOM,Dominican Republic,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,73.32,,,72.72,,73.96,73.3 [72.7-74.0],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,BLZ,Belize,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,73.32,,,72.95,,73.79,73.3 [72.9-73.8],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,MUS,Mauritius,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,73.42,,,73.05,,73.83,73.4 [73.1-73.8],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,BHS,Bahamas,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,73.47,,,73.04,,74.04,73.5 [73.0-74.0],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,TJK,Tajikistan,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,73.5,,,73,,74.03,73.5 [73.0-74.0],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,PSE,"occupied Palestinian territory, including east Jerusalem",Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,73.49,,,73.08,,73.9,73.5 [73.1-73.9],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,MDA,Republic of Moldova,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,73.63,,,73.39,,73.99,73.6 [73.4-74.0],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,73.71,,,73.26,,74.29,73.7 [73.3-74.3],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,CUB,Cuba,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,73.67,,,73.38,,74.03,73.7 [73.4-74.0],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,USA,United States of America,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,73.72,,,73.68,,73.82,73.7 [73.7-73.8],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,73.8,,,73.15,,74.45,73.8 [73.2-74.4],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,73.82,,,73.59,,74.18,73.8 [73.6-74.2],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,HRV,Croatia,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,73.78,,,73.68,,73.91,73.8 [73.7-73.9],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,73.93,,,73.25,,74.75,73.9 [73.2-74.8],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,73.91,,,73.36,,74.65,73.9 [73.4-74.6],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,MNG,Mongolia,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,73.86,,,73.56,,74.25,73.9 [73.6-74.2],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,73.94,,,73.73,,74.19,73.9 [73.7-74.2],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,ECU,Ecuador,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,73.96,,,73.45,,74.55,74.0 [73.4-74.5],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,SYC,Seychelles,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,74.01,,,73.75,,74.43,74.0 [73.8-74.4],,,EN,2024-08-02T04:00:00.000Z
